idinterrupcion,eps,sede,tipointerrupcion,tiposervicio,motivointerrupcion,fechainicio,horainicio,fechafin,horafin,departamento,provincia,distrito,numconexdom,unidadesuso,numcamionespuntos,inicio_dt,fin_dt,duracion_horas,mes
85435c2262cde2cb8f6efddc56abbb97,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220924,08:00:00,20220924,13:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,74,74,NA,2022-09-24,2022-09-25,24,2022-09-01
84751338269efc8da1ce075fe7c3d523,SEDAPAL,CALLAO,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220924,09:35:00,20220924,14:30:00,CALLAO,CALLAO,VENTANILLA,345,407,NA,2022-09-24,2022-09-25,24,2022-09-01
5ea48ebc3b04d89754e2fa8508e4ccde,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220924,09:10:00,20220924,11:50:00,AREQUIPA,AREQUIPA,CAYMA,626,626,NA,2022-09-24,2022-09-24,0,2022-09-01
87b3c05c1033a5c4a97c0c742a7a3f67,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220924,08:50:00,20220924,12:00:00,AREQUIPA,AREQUIPA,CERRO COLORADO,851,851,NA,2022-09-24,2022-09-24,0,2022-09-01
46e701c0a3f5e290021aa9c236768289,EPS EMAPAT,EMAPAT,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20220924,09:00:00,20220924,11:30:00,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1414,1445,NA,2022-09-24,2022-09-24,0,2022-09-01
dd88378b9918ea2ad0a65b4150e20702,EPS SELVA CENTRAL,SELVA CENTRAL,IMPREVISTA,AGUA POTABLE,OTROS,20220924,05:00:00,20220924,09:30:00,JUNIN,CHANCHAMAYO,SAN RAMON,2000,2000,NA,2022-09-24,2022-09-24,0,2022-09-01
2b2efdbd3bc1d649dd8df82f26dae5f4,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221005,13:00:00,20221005,21:00:00,LIMA,LIMA,LA MOLINA,208,158,NA,2022-10-06,2022-10-06,0,2022-10-01
0fde347d105222a8770aa9a6a58b0756,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221005,12:00:00,20221005,20:00:00,LIMA,LIMA,LA MOLINA,933,161,NA,2022-10-05,2022-10-06,24,2022-10-01
fb7a33324896b8646163d1fb748940cf,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221005,13:00:00,20221005,21:00:00,LIMA,LIMA,LA MOLINA,808,110,NA,2022-10-06,2022-10-06,0,2022-10-01
44e9d107269977049a1040ffb7d490b7,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221004,13:00:00,20221004,21:00:00,LIMA,LIMA,LA MOLINA,3273,1443,NA,2022-10-05,2022-10-05,0,2022-10-01
cd75ee90a1cd253db5ef8cf717c1fee4,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221001,10:00:00,20221001,17:00:00,LIMA,LIMA,PUENTE PIEDRA,990,1655,NA,2022-10-01,2022-10-02,24,2022-10-01
2dc559e1bcf8868e1e41905a77bb81c8,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221004,08:00:00,20221004,16:00:00,LIMA,LIMA,ATE,314,10,NA,2022-10-04,2022-10-05,24,2022-10-01
bf6b661fc7dfa5bf2534cdacc8ff9f3c,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20220930,11:00:00,20220930,18:00:00,LIMA,LIMA,RIMAC,1300,2755,NA,2022-09-30,2022-10-01,24,2022-09-01
de279ec1e1d033ab7def3c8333a6e105,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221004,08:00:00,20221004,16:00:00,LIMA,LIMA,ATE,1210,50,NA,2022-10-04,2022-10-05,24,2022-10-01
41b883d1e5b10c1e2045bcce1a44acb3,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,23:00:00,20220924,08:00:00,LIMA,LIMA,LIMA,650,720,NA,2022-09-24,2022-09-24,0,2022-09-01
7c5110143b52b75f3eeb43821946cb5f,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221002,08:00:00,20221002,16:00:00,LIMA,LIMA,LURIGANCHO,1152,1483,NA,2022-10-02,2022-10-03,24,2022-10-01
ba4061a313f722dc2e58f31455489e67,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221002,08:00:00,20221002,16:00:00,LIMA,LIMA,ATE,734,775,NA,2022-10-02,2022-10-03,24,2022-10-01
8f1b780784d50430d0fca1e519fdb492,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,21:35:00,20220924,03:00:00,LIMA,LIMA,MIRAFLORES,2868,4353,NA,2022-09-24,2022-09-24,0,2022-09-01
b1612c686cb367612ea97e972cd5bda6,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221002,12:00:00,20221002,20:00:00,LIMA,LIMA,ATE,734,775,NA,2022-10-02,2022-10-03,24,2022-10-01
bb24fd0f2e5378952abe7e6c69ee1c89,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221002,08:00:00,20221002,16:00:00,LIMA,LIMA,ATE,734,775,NA,2022-10-02,2022-10-03,24,2022-10-01
0f59148bdcf1191194ffaf8d5b68da0e,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,20:00:00,20220924,03:00:00,LIMA,LIMA,SAN MARTIN DE PORRES,1906,3026,NA,2022-09-24,2022-09-24,0,2022-09-01
22bffe8f2df01f1f412657775b6f685c,SEDAPAL,CALLAO,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,18:55:00,20220923,23:40:00,CALLAO,CALLAO,VENTANILLA,345,407,NA,2022-09-24,2022-09-24,0,2022-09-01
84daccc09d49091a935f0f911b0e0388,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,18:15:00,20220923,23:55:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,1087,1397,NA,2022-09-24,2022-09-24,0,2022-09-01
6d8e6a519892f7e41561977abdd34d1e,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,18:45:00,20220923,23:55:00,LIMA,LIMA,INDEPENDENCIA,338,415,NA,2022-09-24,2022-09-24,0,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,2500,2500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
05baa449b9aed39382964f45b3ad4fb4,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,1,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,3500,3500,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1800,1800,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,2800,2800,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,2752,2752,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,2500,2500,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,636,363,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,2562,2562,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,2500,2500,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,1500,1500,NA,2022-09-29,2022-09-30,24,2022-09-01
efd31ae97d64ce20165e6ffe9635278d,SEDACUSCO,SEDACUSCO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220929,10:00:00,20220930,06:00:00,CUSCO,CUSCO,CUSCO,2800,2800,NA,2022-09-29,2022-09-30,24,2022-09-01
4ecd188de352607637aac894aa82505e,SEDAPAL,SJL,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221011,08:00:00,20221011,21:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6405,6725,1,2022-10-11,2022-10-12,24,2022-10-01
8d54df3d9e99243471ec926dec88b3d5,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,17:55:00,20220923,23:55:00,LIMA,LIMA,SURQUILLO,2868,4353,NA,2022-09-24,2022-09-24,0,2022-09-01
c314a9de35700b5f058e5edc000c5048,SEDALIB,TRUJILLO,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20221003,08:00:00,20221004,08:00:00,LA LIBERTAD,TRUJILLO,EL PORVENIR,287,388,NA,2022-10-03,2022-10-04,24,2022-10-01
601c75f7146e26f01de7d7922488bfa5,SEDALIB,TRUJILLO,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20221003,08:00:00,20221004,08:00:00,LA LIBERTAD,TRUJILLO,EL PORVENIR,287,388,NA,2022-10-03,2022-10-04,24,2022-10-01
92b7a6dc18009edf6b2291dd759ff8bf,SEDALIB,TRUJILLO,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20221003,08:00:00,20221004,08:00:00,LA LIBERTAD,TRUJILLO,EL PORVENIR,287,388,NA,2022-10-03,2022-10-04,24,2022-10-01
0038a406524d11751eec11aadcf981ef,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,16:00:00,20220924,02:00:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,456,683,NA,2022-09-24,2022-09-24,0,2022-09-01
b276ef5ba3f674bceacdb4380e36c40a,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,14:45:00,20220923,23:30:00,LIMA,LIMA,VILLA EL SALVADOR,69675,97959,NA,2022-09-24,2022-09-24,0,2022-09-01
f5e66c22a461b7567cbe15984ed9fa93,SEDAPAL,SJL,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221007,12:00:00,20221007,21:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,1606,1686,1,2022-10-07,2022-10-08,24,2022-10-01
0b29772906a415323ae1fb31db455973,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,14:00:00,20220923,19:30:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,678,846,NA,2022-09-24,2022-09-24,0,2022-09-01
682847b78249a765633ff3eec306ffd5,SEDAPAL,SJL,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221006,08:00:00,20221006,20:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2073,2177,1,2022-10-06,2022-10-07,24,2022-10-01
f5d96215375d8bb0be487b40f767d195,EPS CHAVIN,EPS CHAVIN,IMPREVISTA,AGUA POTABLE,LINEA DE CONDUCCION DE AGUA TRATADA,20220923,01:00:00,20220923,22:00:00,ANCASH,HUARAZ,INDEPENDENCIA,7000,0,0,2022-09-23,2022-09-24,24,2022-09-01
c84e98164bd47e92ca358ff2a1636307,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,12:00:00,20220923,14:00:00,AREQUIPA,AREQUIPA,CAYMA,1373,1373,NA,2022-09-23,2022-09-24,24,2022-09-01
6ac309881426477fb2adb6027aa4af80,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,12:00:00,20220923,15:00:00,AREQUIPA,AREQUIPA,SOCABAYA,184,184,NA,2022-09-23,2022-09-24,24,2022-09-01
815552d8e1c1a2fc3d2eb38279602cc0,EPS ILO,EPS ILO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20220923,07:30:00,20220923,16:30:00,MOQUEGUA,ILO,ILO,2416,0,NA,2022-09-23,2022-09-24,24,2022-09-01
788659484a66eb7548ebb1fb56dfbcea,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,09:00:00,20220923,18:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,2596,3729,NA,2022-09-23,2022-09-24,24,2022-09-01
49470538f4e7ec2b672e98622f8fa486,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,11:00:00,20220923,14:00:00,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1267,1267,NA,2022-09-23,2022-09-24,24,2022-09-01
dd8c60c25ed8567b16e4df48b49a95ef,EMAPICA,ICA,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,10:00:00,20220923,12:00:00,ICA,ICA,ICA,1957,1961,NA,2022-09-23,2022-09-23,0,2022-09-01
b41948abb6eae886d64d054b810e4e35,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,10:05:00,20220923,17:30:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,1397,2013,NA,2022-09-23,2022-09-24,24,2022-09-01
9c1c4e45ef247e67eb8b35e4d1ae2289,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,10:00:00,20220923,13:00:00,AREQUIPA,AREQUIPA,YANAHUARA,792,792,NA,2022-09-23,2022-09-24,24,2022-09-01
84324e170c78bd609dcfeb0a32d59265,SEDALIB,TRUJILLO,IMPREVISTA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20220923,10:00:00,20220923,18:00:00,LA LIBERTAD,TRUJILLO,TRUJILLO,74529,83750,NA,2022-09-23,2022-09-24,24,2022-09-01
706f7941af6a848872cabad45e0a2b6a,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20220923,07:00:00,20220923,12:00:00,LIMA,LIMA,PACHACAMAC,97,108,NA,2022-09-23,2022-09-23,0,2022-09-01
aa9d16d80a841f945805d1e877e8dfd5,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220923,09:10:00,20220923,18:30:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,950,1254,NA,2022-09-23,2022-09-24,24,2022-09-01
d61c4eb4283ce626418fec86f7c3d7b2,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,OTROS,20220923,08:00:00,20220923,12:00:00,LIMA,LIMA,PACHACAMAC,387,433,NA,2022-09-23,2022-09-23,0,2022-09-01
c44fe5a0abd1c9912021b26e42d3734a,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,OTROS,20220923,08:00:00,20220923,12:00:00,LIMA,LIMA,PACHACAMAC,921,1066,NA,2022-09-23,2022-09-23,0,2022-09-01
37ea004a5b17ce663f79733ea7603844,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,OTROS,20220923,08:20:00,20220923,14:50:00,LIMA,LIMA,SAN MARTIN DE PORRES,45325,68845,NA,2022-09-23,2022-09-24,24,2022-09-01
796d512a7d0f183eff14e02f1dbe9573,SEDAPAL,ATE,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,06:20:00,20220923,13:00:00,LIMA,LIMA,SANTA ANITA,3018,4887,NA,2022-09-23,2022-09-24,24,2022-09-01
a8904d98592c5c17d1389108bbdcdc59,SEDAPAL,ATE,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220923,06:15:00,20220923,13:00:00,LIMA,LIMA,SANTA ANITA,8012,12170,NA,2022-09-23,2022-09-24,24,2022-09-01
c9e9e9d19937cf6d346f3fe360ff4587,SEDAPAL,CALLAO,IMPREVISTA,AGUA POTABLE,CAMBIO DE VÁLVULA,20220923,05:45:00,20220923,12:00:00,CALLAO,CALLAO,VENTANILLA,5800,1800,NA,2022-09-23,2022-09-23,0,2022-09-01
329109a04b9ebaed50fc7a403477d238,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,22:20:00,20220923,04:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,525,760,NA,2022-09-23,2022-09-23,0,2022-09-01
0abdfc66922da9ed64cc5f0337051c5b,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,22:45:00,20220923,05:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,720,8010,NA,2022-09-23,2022-09-23,0,2022-09-01
234275c4bf9f31c89ab19d66e98c4c3b,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,23:55:00,20220923,08:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,850,1020,NA,2022-09-23,2022-09-23,0,2022-09-01
aee8a07165319e3614859cc01dc6502d,SEDAPAL,BRENA,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220930,10:00:00,20220930,21:00:00,LIMA,LIMA,LA VICTORIA,1158,1208,NA,2022-09-30,2022-10-01,24,2022-09-01
247041748a7ef7c50df514ca275e2950,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221001,12:00:00,20221001,20:00:00,LIMA,LIMA,ATE,1683,465,NA,2022-10-01,2022-10-02,24,2022-10-01
ea9244f9a744b30c13e7fe96f0f0f59f,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20221001,08:00:00,20221001,16:00:00,LIMA,LIMA,ATE,1683,465,NA,2022-10-01,2022-10-02,24,2022-10-01
6afd7df55f046250fac32009201a0076,SEDAPAL,ATE,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,19:55:00,20220922,23:55:00,LIMA,LIMA,SANTA ANITA,8012,12170,NA,2022-09-23,2022-09-23,0,2022-09-01
c8400a1e3c1ec8353cc83d833e20868b,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,19:45:00,20220923,05:00:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,1250,1300,NA,2022-09-23,2022-09-23,0,2022-09-01
f0336708169cb7c31760c2e64456dae4,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,17:45:00,20220922,23:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2815,4815,NA,2022-09-23,2022-09-23,0,2022-09-01
379fe8571330a3551cc77bd380a2176c,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20220929,11:00:00,20220929,18:00:00,LIMA,LIMA,INDEPENDENCIA,1200,1600,NA,2022-09-29,2022-09-30,24,2022-09-01
be616b212dd723e1a624b8e2df393095,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20220929,11:00:00,20220929,18:00:00,LIMA,LIMA,INDEPENDENCIA,1200,1500,NA,2022-09-29,2022-09-30,24,2022-09-01
6f1a37b5fefd9f25f53e41522252ceda,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,17:00:00,20220922,23:55:00,LIMA,LIMA,VILLA EL SALVADOR,850,890,NA,2022-09-23,2022-09-23,0,2022-09-01
a0cf3551d09c08d85996492e05e0b4a5,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,12:40:00,20220922,23:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,1539,1898,NA,2022-09-23,2022-09-23,0,2022-09-01
5c7f5699ed0f7cc7434ad44df03c8ec2,SEDAPAL,SURQUILLO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20220930,12:00:00,20220930,23:55:00,LIMA,LIMA,MIRAFLORES,825,3053,NA,2022-09-30,2022-10-01,24,2022-09-01
d5a0b9df3a768fe43a0cef8df036aca0,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,OTROS,20220922,12:00:00,20220922,19:00:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,2086,3044,NA,2022-09-22,2022-09-23,24,2022-09-01
ce84db46dceddb8b5fafb08dab08e37b,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,14:05:00,20220922,18:30:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,7383,10271,NA,2022-09-23,2022-09-23,0,2022-09-01
326a84a366cae21c1631cfc29ae537e5,SEDAPAL,BRENA,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20221011,10:00:00,20221011,21:00:00,LIMA,LIMA,JESUS MARIA,1114,1198,NA,2022-10-11,2022-10-12,24,2022-10-01
96ae223f5490a884a0aeace0c33f2adb,SEDAPAL,ATE,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20220922,10:30:00,20220922,18:30:00,LIMA,LIMA,ATE,3774,5624,NA,2022-09-22,2022-09-23,24,2022-09-01
6bb3594a2a330b695deb6448f7c295cf,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20220922,12:50:00,20220922,20:00:00,LIMA,LIMA,SAN MARTIN DE PORRES,45325,68853,NA,2022-09-23,2022-09-23,0,2022-09-01
593f0447a53ea6a67f3e0cf03fa37830,SEDAPAL,BRENA,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20221005,10:00:00,20221005,21:00:00,LIMA,LIMA,JESUS MARIA,1114,1198,NA,2022-10-05,2022-10-06,24,2022-10-01
